Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
1670458,Nevada City Rancheria (historical),Civil,Nevada County,California,Nevada City,868,39.274338,-121.0410609,None,11/9/1995,null,null,null,null,06057,06
1682927,Nevada County,Civil,Nevada County,California,Washington,1410,39.3013696,-120.7687521,None,4/29/1996,99057,H1,null,null,06057,06
234358,New Helvetia,Civil,Sacramento County,California,Sacramento East,9,38.5643501,-121.4677323,None,1/19/1981,null,null,null,null,06067,06
234359,New Helvetia,Civil,Yuba County,California,Yuba City,24,39.1623919,-121.5566319,None,1/19/1981,null,null,null,null,06115,06
229497,New Hope Tract,Civil,San Joaquin County,California,Thornton,1,38.2321376,-121.4535628,None,1/19/1981,null,null,null,null,06077,06
1935215,Newberry Springs-Baker Division,Civil,San Bernardino County,California,Seventeenmile Point,367,35.1924445,-115.9854924,None,9/26/2001,92102,Z5,null,null,06071,06
1935349,Newell Division,Civil,Modoc County,California,Perez,1268,41.7421115,-121.3252598,None,9/26/2001,92105,Z5,null,null,06049,06
1935216,Newhall Division,Civil,Los Angeles County,California,Warm Springs Mountain,499,34.5402511,-118.5778596,None,9/26/2001,92110,Z5,null,null,06037,06
1935217,Newman Division,Civil,Stanislaus County,California,Orestimba Peak,294,37.3024672,-121.2244768,None,9/26/2001,92120,Z5,null,null,06099,06
229530,Nicasio,Civil,Marin County,California,Inverness,152,38.0979773,-122.7919351,None,1/19/1981,null,null,null,null,06041,06
246544,Niguel,Civil,Orange County,California,San Juan Capistrano,100,33.5544695,-117.7267198,None,1/19/1981,null,null,null,null,06059,06
272653,Nipomo,Civil,San Luis Obispo County,California,Oceano,113,35.0511111,-120.5405556,2/9/1965,1/19/1981,null,null,null,null,06079,06
252281,Nipomo Township,Civil,San Luis Obispo County,California,Nipomo,183,35.0333102,-120.43433,1/1/1965,4/1/1991,null,null,null,null,06079,06
229565,Noche Buena,Civil,Monterey County,California,Marina,55,36.6371815,-121.8202291,None,1/19/1981,null,null,null,null,06053,06
234363,Noche Buena,Civil,Monterey County,California,Seaside,44,36.5960711,-121.843563,None,1/19/1981,null,null,null,null,06053,06
246573,Nojoqui,Civil,Santa Barbara County,California,Solvang,330,34.5747094,-120.159871,None,1/19/1981,null,null,null,null,06083,06
1935218,Norco Division,Civil,Riverside County,California,Corona North,194,33.924662,-117.5494156,None,9/26/2001,92130,Z5,null,null,06065,06
1935219,North Antelope Valley Division,Civil,Los Angeles County,California,Lancaster West,706,34.723775,-118.178042,None,9/26/2001,92140,Z5,null,null,06037,06
1935220,North Coast Division,Civil,Orange County,California,Seal Beach,1,33.6952456,-118.0263192,None,9/26/2001,92150,Z5,null,null,06059,06
1935221,North Coast Division,Civil,San Luis Obispo County,California,Cambria,41,35.5350598,-121.0331671,None,9/26/2001,92160,Z5,null,null,06079,06
1935222,North Coastal Division,Civil,Humboldt County,California,Crannell,244,41.0933203,-124.0111185,None,9/26/2001,92170,Z5,null,null,06023,06
1935224,North El Dorado Division,Civil,El Dorado County,California,Pollock Pines,1395,38.8661769,-120.5955187,None,9/26/2001,92190,Z5,null,null,06017,06
2419036,North Fork Rancheria,Civil,Madera County,California,Kismet,75,37.0057278,-120.1207599,None,4/11/2008,2495R,D1,null,null,06039,06
1935204,North Mono Division,Civil,Mono County,California,Mount Jackson,2078,38.2993918,-119.3063382,None,9/26/2001,92195,Z5,null,null,06051,06
1935225,Northwest Marin Division,Civil,Marin County,California,Inverness,50,38.1067337,-122.8646299,None,9/26/2001,92200,Z5,null,null,06041,06
1935184,Northwest Trinity Division,Civil,Trinity County,California,Jim Jam Ridge,1369,40.8850809,-123.262005,None,9/26/2001,92202,Z5,null,null,06105,06
229801,Novato,Civil,Marin County,California,Novato,51,38.1174197,-122.5741481,None,1/19/1981,null,null,null,null,06041,06
1935223,Novato Division,Civil,Marin County,California,Novato,38,38.0957475,-122.5381913,None,9/26/2001,92205,Z5,null,null,06041,06
272719,Nuestra Señora Del Refugio,Civil,Santa Barbara County,California,Gaviota,355,34.4847114,-120.1815373,None,1/19/1981,null,null,null,null,06083,06
1935226,Oakdale Division,Civil,Stanislaus County,California,Oakdale,87,37.8404176,-120.7965425,None,9/26/2001,92210,Z5,null,null,06099,06
2583192,Oakhurst-North Fork Division,Civil,Madera County,California,Little Shuteye Peak,1872,37.4254779,-119.4152275,None,3/10/2016,null,null,null,null,06039,06
1935227,Oakhurst-North Fork Division,Civil,Madera County,California,Little Shuteye Peak,1872,37.4254779,-119.4152275,None,9/26/2001,92220,Z5,null,null,06039,06
1935228,Oakland Division,Civil,Alameda County,California,Oakland East,8,37.7725415,-122.2266698,None,9/26/2001,92230,Z5,null,null,06001,06
1935229,Oceanside-Escondido Division,Civil,San Diego County,California,San Marcos,233,33.1570389,-117.1776786,None,9/26/2001,92240,Z5,null,null,06073,06
272772,Ojai,Civil,Ventura County,California,Ojai,348,34.4372167,-119.2156657,None,1/19/1981,null,null,null,null,06111,06
1935198,Ojai-Mira Monte Division,Civil,Ventura County,California,Ojai,247,34.4457347,-119.2151382,None,9/26/2001,92245,Z5,null,null,06111,06
234406,Ojo De Agua De La Coche,Civil,Santa Clara County,California,Morgan Hill,109,37.131612,-121.638834,None,1/19/1981,null,null,null,null,06085,06
1935230,Olivehurst Division,Civil,Yuba County,California,Olivehurst,15,39.0220107,-121.5531433,None,9/26/2001,92250,Z5,null,null,06115,06
230025,Olompali,Civil,Marin County,California,Petaluma River,96,38.1651965,-122.6235954,None,1/19/1981,null,null,null,null,06041,06
230036,Omochumnes,Civil,Sacramento County,California,Elk Grove,27,38.4462986,-121.2538373,None,1/19/1981,null,null,null,null,06067,06
230042,One Suerte,Civil,Monterey County,California,Salinas,8,36.6796809,-121.7432819,None,1/19/1981,null,null,null,null,06053,06
232443,Onion Valley Spring Two,Civil,Merced County,California,Pacheco Pass,308,37.0657774,-121.1927039,None,1/19/1981,null,null,null,null,06047,06
1935231,Ontario Division,Civil,San Bernardino County,California,Ontario,267,34.0395423,-117.6457657,None,9/26/2001,92260,Z5,null,null,06071,06
277294,Orange County,Civil,Orange County,California,Tustin,40,33.676976,-117.7767669,None,2/1/1993,99059,H1,null,null,06059,06
1935232,Orange Cove Division,Civil,Fresno County,California,Orange Cove South,123,36.6176021,-119.3406813,None,9/26/2001,92270,Z5,null,null,06019,06
234415,Orestimba,Civil,Stanislaus County,California,Gustine,21,37.3382707,-120.9918724,None,1/19/1981,null,null,null,null,06099,06
2813363,Orick District,Civil,Del Norte County,California,Ah Pah Ridge,169,41.492792,-123.981361,None,8/6/2020,TS500,D7,null,null,06015,06
1935233,Orland Division,Civil,Glenn County,California,Julian Rocks,288,39.7041463,-122.4409441,None,9/26/2001,92280,Z5,null,null,06021,06
1935234,Orosi-Cutler Division,Civil,Tulare County,California,Orange Cove South,126,36.5669248,-119.2583488,None,9/26/2001,92290,Z5,null,null,06107,06
1935235,Oroville Division,Civil,Butte County,California,Oroville,162,39.5436011,-121.5668758,None,9/26/2001,92300,Z5,null,null,06007,06
230129,Orwood Tract,Civil,Contra Costa County,California,Woodward Island,4,37.9282574,-121.5832846,None,1/19/1981,null,null,null,null,06013,06
247001,Otay,Civil,San Diego County,California,Otay Mesa,169,32.6081117,-116.9739132,None,1/19/1981,null,null,null,null,06073,06
238345,Otay,Civil,San Diego County,California,Jamul Mountains,183,32.6400557,-116.937524,None,1/19/1981,null,null,null,null,06073,06
238344,Otay,Civil,San Diego County,California,Otay Mesa,144,32.6214454,-116.9247456,None,1/19/1981,null,null,null,null,06073,06
1935236,Oxnard Division,Civil,Ventura County,California,Oxnard,3,34.1439934,-119.1803393,None,9/26/2001,92310,Z5,null,null,06111,06
1935237,Pajaro Division,Civil,Monterey County,California,Moss Landing,13,36.8424234,-121.7871687,None,9/26/2001,92320,Z5,null,null,06053,06
230247,Pala,Civil,Santa Clara County,California,San Jose East,42,37.3613292,-121.8193975,None,1/19/1981,null,null,null,null,06085,06
272502,Pala Reservation,Civil,San Diego County,California,Pala,140,33.3613894,-117.0490325,None,6/14/2000,2635R,D2,null,null,06073,06
1935238,Palermo Division,Civil,Butte County,California,Palermo,97,39.3934636,-121.5073282,None,9/26/2001,92330,Z5,null,null,06007,06
1935239,Palm Springs Division,Civil,Riverside County,California,Palm Springs,178,33.7692333,-116.5500028,None,9/26/2001,92340,Z5,null,null,06065,06
230260,Palm Tract,Civil,Contra Costa County,California,Woodward Island,3,37.9538123,-121.5893961,None,1/19/1981,null,null,null,null,06013,06
1935240,Palomar-Julian Division,Civil,San Diego County,California,Warners Ranch,841,33.2382651,-116.6982356,None,9/26/2001,92350,Z5,null,null,06073,06
1935241,Palos Verdes Division,Civil,Los Angeles County,California,Santa Catalina North,184,33.3914865,-118.4484553,None,9/26/2001,92360,Z5,null,null,06037,06
253736,Panoche de San Juan Y Los Carrisali,Civil,Merced County,California,Ortigalita Peak NW,261,36.8871698,-120.9788025,None,1/19/1981,null,null,null,null,06047,06
